,Gene,Counts,LogFC_Chamb,Adj.P.Val_Chamb,LogFC_Mann_,Adj.P.Val_Mann_,LogFC_Redmo,Adj.P.Val_Redmo,LogFC_Kotov,Adj.P.Val_Kotov,LogFC_Kowal,Adj.P.Val_Kowal,LogFC_Herau,Adj.P.Val_Herau,LogFC_Itoka,Adj.P.Val_Itoka,LogFC_Kim_v,Adj.P.Val_Kim_v,LogFC_Nordd,Adj.P.Val_Nordd,LogFC_Manse,Adj.P.Val_Manse,LogFC_Ali_D,Adj.P.Val_Ali_D,LogFC_Marya,Adj.P.Val_Marya,LogFC_Wahle,Adj.P.Val_Wahle,LogFC_Flach,Adj.P.Val_Flach,LogFC_Young,Adj.P.Val_Young,LogFC_Lazar,Adj.P.Val_Lazar,LogFC_Berse,Adj.P.Val_Berse,LogFC_Grove,Adj.P.Val_Grove,LogFC_Sun_G,Adj.P.Val_Sun_G,LogFC_Kong_,Adj.P.Val_Kong_,LogFC_Kirsc,Adj.P.Val_Kirsc,LogFC_Meng_,Adj.P.Val_Meng_
5118,Trank1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1223646836,1.88150677904538e-05,,,,,,
5119,Ptpro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0276410885,5.84151798914352e-05,,,,,,
5120,Dym,1,0.8997807071,0.0266652464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,Gm17024,1,,,,,,,,,,,,,,,,,,,-8.40933834149776,0.0001999784289134,,,,,,,,,,,,,,,,,,,,,,,,
5122,Car2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.739153819670448,0.000943182154432
5123,Mpped2,1,,,,,,,,,,,,,,,,,,,,,,,-1.3188835031,2.2116849090249e-05,,,,,,,,,,,,,,,,,,,,
5124,Mlf1,1,,,,,,,,,,,,,,,,,,,,,,,1.7594040273,7.29628411716e-05,,,,,,,,,,,,,,,,,,,,
5125,Idh3a,1,0.5724654883,0.0206396203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,Vdac3,1,,,,,,,,,,,0.251756406524645,2.89564331634952e-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,Abracl,1,,,,,,,,,,,-0.253636404467347,3.11071587739676e-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,4930427A07Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4522653246412,0.0005164694104448
5130,Fam131c,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6147311599,4.0206895518002e-05,,,,,,
5131,Galntl5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8993019867,9.31500722307737e-06,,,,,,
5132,Il9r,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8296509235,6.21591961308753e-07,,,,,,
5133,AI661453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.872562149535586,0.0008534527802535,,,,
5134,Igkv3-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2967721574,4.91684884996688e-27,,,,,,
5135,Kit,1,1.7851519721,0.012457772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136,Csrp2,1,,,,,,,,,,,,,,,0.930587831410755,0.0005343897962448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,Gm32511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7879105633,9.58566058499637e-05,,,,,,
5138,Olfr65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49288371049751,0.0004583794978762,,,,
5139,Actrt3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7873402031,7.48158167074093e-06,,,,,,
5140,Sfpq,1,,,,,,,,,,,,,0.478669732475225,0.0002279976096681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,Gm6639,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8940156796,6.48980398065764e-07,,,,,,
5142,Mindy2,1,,,,,,,,,,,,,,,,,,,,,,,-1.0281245456,0.0001666734,,,,,,,,,,,,,,,,,,,,
5143,Ptcd1,1,-1.109198632,0.0107220994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,Pcdhga12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85724207926842,0.000389515342075,,,,
5145,A630033H20Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,0.7968113885,0.0413808672,,,,,,,,,,,,,,,,,,
5146,Pcdhgb4,1,,,,,,,,,,,,,1.15934216954093,0.0002309576677834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,Ncapd2,1,,,,,,,,,,,,,,,-0.790501422695787,6.12572132111004e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,Tmod2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2565676806,3.03963401352412e-06,,,,,,
5149,Zfp148,1,-2.2770882425,0.0204223604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,Serpine2,1,,,,,,,,,,,,,1.09325273978298,0.001397968432289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,Parp1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.31259127073779,0.001056983523168
5152,Fmod,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8994331139,9.28343573386511e-06,,,,,,
5153,Setbp1,1,,,,,,,,,,,,,,,,,,,,,2.28595074057404,0.0003179378318347,,,,,,,,,,,,,,,,,,,,,,
5154,Kctd5,1,2.5936033555,0.0207181887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,Hagh,1,-1.0575869628,0.0225196791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,Tmem201,1,,,,,,,,,,,,,,,,,,,,,,,-0.481899593,0.0027250386,,,,,,,,,,,,,,,,,,,,
5157,Trav2,1,,,,,,,,,,,,,,,,,,,,,,,-4.5769957635,0.0011501772,,,,,,,,,,,,,,,,,,,,
5158,Pwwp2b,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4235038794654,0.0003709308428531
5159,Tshz1,1,-1.5556512284,0.0178527058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,Ndufb11,1,-0.5126004825,0.0225905119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,Nup93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.31750755874391,0.0005373582835177
5162,Gm37199,1,,,,,,,,,,,,,,,,,,,,,,,7.1414971521,4.10273108845569e-05,,,,,,,,,,,,,,,,,,,,
5163,Gm9968,1,,,,,,,,,,,,,,,,,,,,,,,-6.2910933537,6.04460475591753e-06,,,,,,,,,,,,,,,,,,,,
5164,Plcb2,1,,,,,,,,,,,,,,,,,,,,,,,-0.5558191485,6.44707650234378e-05,,,,,,,,,,,,,,,,,,,,
5165,Epc2,1,,,,,,,,,,,,,,,,,,,,,,,0.8190837301,0.0016635013,,,,,,,,,,,,,,,,,,,,
5166,Igkv4-68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5752501538,1.39971384248168e-06,,,,,,
5167,Pura,1,-3.178264953,0.0262471437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,Asprv1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79742767371934,0.0014727691001705,,,,
5169,Cdc73,1,,,,,,,,,,,,,,,,,0.9913496158,0.0186145098,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,Rere,1,,,,,,,,,,,,,,,,,,,,,,,-0.6998480185,5.56799971477382e-05,,,,,,,,,,,,,,,,,,,,
5171,Ifitm2,1,,,,,,,,,,,,,,,0.309078172859147,4.15175181226991e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,Clgn,1,,,,,,,6.77447149108209,1.4021408746245e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,Polr2a,1,,,,,,,,,,,,,,,-0.583226623070628,0.0005757675076395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,Ap5m1,1,-0.8356073883,0.0124162373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,Zfp773,1,,,,,,,0.511235479410404,0.000646038779126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,Tmem165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80044988780316,0.0013942717814505,,,,
5177,Micos10,1,,,,,,,,,,,,,,,,,,,,,,,0.4529320177,0.0029814249,,,,,,,,,,,,,,,,,,,,
5178,Gm38393,1,,,,,,,,,,,,,,,,,,,,,2.78131018647414,0.000295393488994,,,,,,,,,,,,,,,,,,,,,,
5179,Tank,1,,,,,,,,,,,,,,,,,,,,,,,0.5902868251,0.0034861015,,,,,,,,,,,,,,,,,,,,
5180,Ythdf2,1,0.68512418,0.0204223604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,Pkia,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8490855611,2.54475532540012e-05,,,,,,
5182,Rpl36,1,-1.9833855613,0.0106111428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,Map4k4,1,-1.2516899031,0.0229906251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,Rpl13a-ps1,1,,,,,,,,,,,0.995945167200344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,Cox15,1,-0.9048138474,0.0206396203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,Cd244a,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5981065623,9.80515108104489e-10,,,,,,
5189,Gm33148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2068602819,3.12178844135489e-07,,,,,,
5190,Copg2,1,,,,,,,,,0.2853853288,4.02377458293482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,Hsd17b7,1,,,,,,,,,,,,,-1.05695757356178,7.14986245419939e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,Kcnq1,1,,,,,,,,,,,,,,,-2.15573144916246,3.3652898693392404e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,Dgkh,1,,,,,,,,,,,,,,,,,0.9222351801,0.0104594924,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,Rab2b,1,0.9185920241,0.0211678324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,Gm44891,1,,,,,,,,,,,,,,,,,,,,,,,-2.9691249439,0.0003338903,,,,,,,,,,,,,,,,,,,,
5196,Gm37672,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8350753761,4.59740787741284e-05,,,,,,
5197,Zbtb14,1,,,,,,,,,,,,,-0.450007786595956,0.0006475771440596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,Spata16,1,,,,,,,6.19503595761951,8.33229918829726e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,Heyl,1,,,,,,,,,,,,,,,,,,,,,,,-7.7280145298,0.0011151245,,,,,,,,,,,,,,,,,,,,
5200,Apitd1,1,,,,,,,,,,,,,,,,,-1.3224120174,0.0450840672,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,Luc7l,1,1.3200867795,0.0207443799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,Kirrel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0754114754,6.67230046364047e-05,,,,,,
5203,Or52x1,1,,,,,,,,,,,,,,,,,,,-8.35790529406263,2.42364270538335e-05,,,,,,,,,,,,,,,,,,,,,,,,
5204,Gm4956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7659660882,6.42278063016534e-06,,,,,,
5205,Abcb7,1,,,,,,,,,,,,,,,,,,,-2.22323141645914,7.19557708076598e-05,,,,,,,,,,,,,,,,,,,,,,,,
5206,Rbm14,1,,,,,,,,,,,,,,,,,-1.1779692886,0.0215162926,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,Cyb561d1,1,,,,,,,,,,,,,-0.973483850775388,2.19661575004896e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,Setd6,1,,,,,,,,,,,,,,,,,-0.6340953243,0.043118479,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,Gm43011,1,,,,,,,,,,,,,,,,,,,,,,,-4.2828173355,0.0001236933,,,,,,,,,,,,,,,,,,,,
5210,Hbb-bs,1,,,,,,,,,,,,,,,-1.91791686737696,1.0586745523063e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,Pdxk,1,,,,,,,,,,,,,-0.525632777019324,0.0003786438712305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,Maco1,1,,,,,,,,,,,,,,,,,,,,,,,-0.6536878461,0.0001632353,,,,,,,,,,,,,,,,,,,,
5213,Upk3bl,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9162427519,5.4747031659961396e-11,,,,,,
5214,Polk,1,-2.5465778923,0.0291356844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,Naa16,1,,,,,,,,,,,,,,,,,-1.0821711573,0.0238522124,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,Adck3,1,,,,,,,,,0.557692365,0.005978214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,Tead2,1,-2.0380212588,0.0225905119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,Atp6v0b,1,-1.3093503935,0.012457772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,Ide,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.09616353845297,2.83795271819951e-08,,,,
5220,Helz,1,,,,,,,,,,,,,,,,,,,,,,,-0.499426841,0.0018541038,,,,,,,,,,,,,,,,,,,,
5221,Opa3,1,-0.7974234275,0.020699918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,Fam149a,1,,,,,,,-6.96615894349099,0.0008995409010687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,Dmd,1,,,,,,,,,,,,,,,,,1.0273951163,0.0056432797,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,Gm14391,1,,,,,,,0.853685519806872,0.0008819147427724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,Cilp2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8603098913,6.44704228796683e-06,,,,,,
5227,Gm43513,1,,,,,,,,,,,,,,,,,,,,,,,-2.5714754565,0.0017878012,,,,,,,,,,,,,,,,,,,,
5228,Ywhaq,1,1.3582323584,0.0082467142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,1700125H20Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7265286077,1.46037189012146e-05,,,,,,
5231,Emp1,1,,,,,,,,,,,,,,,,,,,-7.79659947573448,0.0002897516007751,,,,,,,,,,,,,,,,,,,,,,,,
5232,Timm10b,1,-1.7777069576,0.021539244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,Nsa2,1,1.2002665128,0.0250400461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,Sssca1,1,-4.1423136025,0.0250531422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,St3gal4,1,,,,,,,,,,,,,,,-1.00745260150376,3.2805880818425104e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,Zdhhc5,1,,,,,,,,,,,,,,,,,,,-2.15904291305202,3.08507277189971e-05,,,,,,,,,,,,,,,,,,,,,,,,
5238,2810474O19Rik,1,1.6795711409,0.0300399779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,Efemp2,1,,,,,,,,,,,,,1.52192437664031,0.0019997899362697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,Fstl4,1,,,,,,,,,,,,,,,,,,,5.19177055744146,0.0005856287133324,,,,,,,,,,,,,,,,,,,,,,,,
5241,G6pd2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7791208738,5.60023458008694e-05,,,,,,
5242,Szt2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742866325199998,0.0267277844505236,,,,,,,,,,,,,,,,
5244,Slc2a1,1,,,,,,,,,,,,,,,0.799381061464543,0.000624636826287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,Apmap,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29831081715707,0.0007522840188833,,,,
5246,Siglech,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38701457368337,0.0010882578960806,,,,
5247,Irf2,1,,,,,,,,,,,,,-0.415282428755965,0.0012684212733394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,Amfr,1,,,,,,,,,,,,,,,,,,,,,,,-0.8413735614,0.0009486621,,,,,,,,,,,,,,,,,,,,
5249,Pfkfb4,1,,,,,,,,,,,,,-0.878923758467565,0.0001722601809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,Matk,1,-2.3083344595,0.0285885445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,Cfap300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0157918609,3.54723310982951e-05,,,,,,
5252,Phf6,1,,,,,,,,,,,,,,,,,,,-1.52202029960279,7.95185489484577e-05,,,,,,,,,,,,,,,,,,,,,,,,
5253,Plekha5,1,2.7468271388,0.0266652464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,Atxn7l1,1,2.4293693503,0.0287709105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,Kif3c,1,,,,,,,0.738861261117206,0.0004853154772635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,Nsrp1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72311459663333,0.0435242745119794,,,,,,,,,,,,,,,,
5257,Impdh1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5834726583,1.89762354859437e-05,,,,,,
5258,Cpne1,1,0.9963765038,0.0187457968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,Ncoa4,1,,,,,,,,,,,,,-0.528649442297528,1.32756258130906e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,Zfp790,1,1.012570945,0.0240785255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,9230110C19Rik,1,,,,,,,,,,,,,,,,,0.6146367822,0.0353770085,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,Sec24b,1,,,,,,,,,,,,,,,,,,,,,,,-0.6483874927,0.0034287645,,,,,,,,,,,,,,,,,,,,
5263,Sema6a,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0560724424,1.1075709499955e-06,,,,,,
5264,Ccm2,1,-1.7343732035,0.0285346381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,Klc3,1,,,,,,,1.17978779735394,0.0003211165649565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,Aaas,1,,,,,,,,,,,,,,,,,-0.6517088138,0.0465719519,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,Slc3a2,1,-0.4511928425,0.0281802403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,Bpnt2,1,,,,,,,,,,,,,,,,,,,-1.82227564819569,0.0002274521937954,,,,,,,,,,,,,,,,,,,,,,,,
5269,Eif5b,1,,,,,,,,,,,,,,,,,-0.5598286495,0.0340379333,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,B4galt3,1,-1.6446545484,0.025664096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,Gm17762,1,,,,,,,,,,,,,-1.68232909094897,0.0002462724387799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,Hoxc6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96299216002949,0.0013547907208279,,,,
5273,Mansc1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7312042783,3.07571262120221e-06,,,,,,
5274,Gm6623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5947123828,0.0275466504,,,,,,,,,,
5275,Endod1,1,,,,,,,,,,,,,-0.826922218266764,0.002062899468628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,1700024P12Rik,1,,,,,,,,,,,,,,,,,-0.9871941127,0.013789238,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,Hdac8,1,,,,,,,,,,,,,,,-0.900417145864633,0.0007079550551885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,Gm6611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9752370677,5.08401028758422e-05,,,,,,
5279,Nup62,1,1.1717795621,0.0268191778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,Rab15,1,,,,,,,,,,,,,-2.44133910673637,9.3970945588798e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,Gm4117,1,,,,,,,,,,,,,,,,,,,,,,,-4.5028554159,0.0012251086,,,,,,,,,,,,,,,,,,,,
5282,Gm43534,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0598974573,4.5018901276467905e-20,,,,,,
5283,Psma8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3098441504,0.007781607,,,,,,,,
5284,Dzip1l,1,,,,,,,,,,,,,,,,,,,,,,,8.1605316467,1.15443898420432e-05,,,,,,,,,,,,,,,,,,,,
5285,Gm43162,1,,,,,,,,,,,,,,,,,,,,,,,-2.8322729615,0.0032981406,,,,,,,,,,,,,,,,,,,,
5286,Glb1l2,1,,,,,,,,,,,,,-1.56042515614669,0.0022681050260479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,Klhl28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.44061617412862,0.0007744188842736,,,,
5288,Actn4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.53039347669851,6.22116291249659e-05
5289,Tap1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.634207265583337,0.0490130067192219,,,,,,,,,,,,,,,,
5290,Ap1ar,1,,,,,,,,,,,,,,,,,,,,,,,-1.1912985287,0.0011344171,,,,,,,,,,,,,,,,,,,,
5291,Uqcrh-ps2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.806511513,8.06898772923388e-05,,,,,,
5292,Coq2,1,,,,,,,,,,,,,,,,,,,,,,,-1.2080816954,0.0004783286,,,,,,,,,,,,,,,,,,,,
5293,Kcnrg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4631640103,0.0429269447,,,,,,,,,,
5294,Mtmr2,1,,,,,,,,,,,,,,,,,,,-1.76804745495504,7.24746125949187e-05,,,,,,,,,,,,,,,,,,,,,,,,
5295,Tmem40,1,,,,,,,,,,,,,,,0.650882683588418,1.99385261478039e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,Amigo2,1,,,,,,,,,,,,,-0.815147428726549,1.1658132836943e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,Gm5424,1,,,,,,,,,,,,,9.89959857522602,1.35868135223817e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,Capzb,1,0.6188169988,0.0250400461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,Cox5b-ps,1,,,,,,,,,,,0.319008502803295,3.3137021169661703e-196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,Fnip1,1,,,,,,,,,,,,,,,,,,,-2.04073916039955,0.0001378249380105,,,,,,,,,,,,,,,,,,,,,,,,
5301,Dnmt3bos,1,,,,,,,,,,,,,,,,,,,,,,,-2.4561118205,0.0016180872,,,,,,,,,,,,,,,,,,,,
5302,Dnah8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9140333331,0.0017296992,,,,,,,,,,
5303,Chaf1a,1,,,,,,,,,,,,,0.589434171537583,0.0006146328829373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,Rictor,1,,,,,,,,,,,,,,,,,0.6821521518,0.0465719519,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,Ddx1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50329216477739,0.0015422731354636,,,,
5306,Imp3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28058090287176,0.0003173548274977
5307,Aspg,1,,,,,,,4.75825540503483,0.0009232415433588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,Ncaph2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.58740992621404,0.0002623130173911
5309,Cd36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.924447180416669,0.0435242745119794,,,,,,,,,,,,,,,,
5310,Fgf3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8126800523,2.51835563783203e-07,,,,,,
5311,Lgals4,1,,,,,,,0.635110707508788,0.0013533269661921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,Plekhn1,1,,,,,,,,,,,,,,,,,,,,,,,-1.1874573753,0.0005752077,,,,,,,,,,,,,,,,,,,,
5313,Prkch,1,,,,,,,,,,,,,,,,,,,-1.9340475700378,5.45401633943501e-06,,,,,,,,,,,,,,,,,,,,,,,,
5314,Ada,1,,,,,,,,,-0.3025469166,4.99895491706983e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,Mafg,1,,,,,,,,,0.4366764557,0.0004109192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,Ftl1-ps1,1,,,,,,,,,,,0.681674929793639,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,Ppan,1,-1.7713360901,0.0204223604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
