,Gene,Counts,LogFC_Cha,Adj.P.Val_Cha,LogFC_Man,Adj.P.Val_Man,LogFC_Kot,Adj.P.Val_Kot,LogFC_Kow,Adj.P.Val_Kow,LogFC_Her,Adj.P.Val_Her,LogFC_Nor,Adj.P.Val_Nor,LogFC_Ito,Adj.P.Val_Ito,LogFC_Man,Adj.P.Val_Man,LogFC_Red,Adj.P.Val_Red,LogFC_Mar,Adj.P.Val_Mar,LogFC_Wah,Adj.P.Val_Wah,LogFC_Fla,Adj.P.Val_Fla,LogFC_Ali,Adj.P.Val_Ali,LogFC_Laz,Adj.P.Val_Laz,LogFC_YoT,Adj.P.Val_YoT,LogFC_Ber,Adj.P.Val_Ber,LogFC_Gro,Adj.P.Val_Gro,LogFC_Rop,Adj.P.Val_Rop,LogFC_Sun,Adj.P.Val_Sun,LogFC_Deq,Adj.P.Val_Deq,LogFC_Kon,Adj.P.Val_Kon,LogFC_Kir,Adj.P.Val_Kir,LogFC_Men,Adj.P.Val_Men,LogFC_von,Adj.P.Val_von
3733,AW209491,1,-1.2916235301,0.0188468131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,Gm37352,1,,,,,,,,,,,,,,,-2.95392260249761,7.89528473496847e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,Gm45220,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06888517795442,2.10315314178798e-06,,,,,,,,,,,,
3736,Rasal3,1,,,,,,,,,,,,,,,,,,,-0.8294449962,3.19254859996313e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,Sytl4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92638620490066,1.9894283285324e-06,,,,,,,,,,,,
3738,Hagh,1,-1.0575869628,0.0225196791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,Dlx1as,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74644003278018,8.55733583449149e-07,,,,,,,,,,,,
3740,Zbtb1,1,,,,,,,,,,,,,,,-1.94462872429438,9.09785970303638e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,Cc2d2a,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3110951415799,8.3173728687249e-07,,,,,,,,,,,,
3742,Gm17167,1,,,,,,,,,,,0.878722077,0.0189463309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,Penk,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0188393982,2.483717588305e-05,,,,,,,,,,
3744,Ogt,1,,,,,,,,,,,,,,,,,,,0.6074662906,0.0005941665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,Alad,1,,,,,,,,,,,-0.6149929043,0.0389959608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,St3gal4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.00745260150376,3.2805880818425104e-09
3747,Retreg2,1,,,,,,,,,,,,,,,,,,,-0.9807181503,0.0001279278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,Trip12,1,-0.6192336371,0.0188468131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,Phactr2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8137532616273,5.26718039791273e-07,,,,,,,,,,,,
3750,Glp2r,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1246698081,1.03275266143033e-06,,,,,,,,,,
3751,Ccn3,1,,,,,,,,,,,,,,,,,,,-6.1034855608,5.4006738956020905e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,Cmc2,1,,,,,,,,,,,-0.9926967058,0.025446981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,Gm43075,1,,,,,,,,,,,,,,,,,,,-2.0096505485,0.0022992922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,Cxcl11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2017423826,7.74279113896436e-07,,,,,,,,,,
3755,Dnajc10,1,0.3913850804,0.0302233196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,H3c15,1,,,,,-1.30477608909074,0.0006206704360543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,HAG_034769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50855239694266,4.37614985758188e-18,,,,,,,,
3758,Sphk2,1,,,,,,,,,,,,,-0.478239227173267,0.0035474595290967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,Tyk2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.830578501348611,0.0008649025540046,,,,,,
3760,Esyt2,1,,,,,,,,,,,,,,,-1.5828404047639,0.0004311775407585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,Rpl34,1,,,,,,,,,,,,,0.745716515597403,5.75401946090505e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,Mdn1,1,,,,,,,,,,,,,,,,,,,-1.0164629267,0.0009524492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,Naglu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81467396155523,0.0008406896158111,,,,,,
3764,Mpnd,1,-1.0172616605,0.0287785213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,Il31ra,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.169454207014,2.42431770609049e-07
3766,Gucy1a1,1,,,,,-0.493311023267585,0.0014735351920389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,Chmp1b,1,0.4253346583,0.0285346381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,Mtm1,1,,,,,,,,,,,,,,,,,,,,,0.8119944649,0.0374711285,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,Arid3a,1,,,,,,,,,,,,,-0.929602949876248,4.78157540697577e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,Pfas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.510281106543,0.0009034580270191,,
3771,Camk1,1,,,,,,,,,,,,,,,,,,,0.5754937224,0.0002651821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,Edc4,1,-2.5023553073,0.0157205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,HAG_000873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.09794433932871,5.94487215952169e-15,,,,,,,,
3774,Tmem245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50271118017918,4.21758459694452e-07,,,,,,,,,,,,
3775,Gm7496,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55752958128516,1.16490040961247e-07,,,,,,,,,,,,
3776,Smad3,1,,,,,,,,,,,,,,,,,,,-0.790162757,2.61017610503279e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,Fmnl1,1,,,,,,,,,,,,,,,,,,,-0.5014963696,0.0005567591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,5730469M10Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529464657132387,6.70046218851539e-14,,,,,,,,
3779,Depdc1b,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.661373300801815,1.4213131506415402e-15,,,,,,,,
3780,Ttbk2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34254080265055,7.80492759620477e-09,,,,,,,,,,,,
3781,Prrg3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8479020942,2.687532396451e-05,,,,,,,,,,
3782,Ms4a4b,1,2.5681744755,0.0275557594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,Spaca6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48815859171581,3.87812253796122e-06,,,,,,,,,,,,
3784,Thra,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537934982633967,0.0006724011096013
3785,Tsen54,1,,,,,,,-0.2643384644,1.76474267098401e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,Lbp,1,,,,,,,,,,,0.696541632,0.0393696606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,Gm15764,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96662072588387,4.3622352555944e-11,,,,,,,,,,,,
3788,Smpd2,1,-1.8937287979,0.0300399779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,Gm42967,1,,,,,,,,,,,,,,,,,,,-6.0876637259,0.0041574974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,Siglec5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.61791944246739,9.865069278814991e-17,,,,,,,,
3791,Gm47171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4343057734,2.85810275122983e-08,,,,,,,,,,
3792,Utp20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.6132786253698,7.02267138268397e-08,,
3793,Dusp28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18647490271605,0.0007756438495894,,,,,,
3794,Mrps15,1,,,,,,,,,,,-0.6189316824,0.0374600983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,Zdhhc7,1,,,,,,,,,,,,,,,,,,,-1.1781639425,0.0001844951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3797,Epha1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84389532951237,1.33251070622352e-13,,,,,,,,
3798,Tbc1d17,1,,,,,,,,,,,,,,,,,,,,,,,-0.588492341050005,0.0490130067192219,,,,,,,,,,,,,,,,,,,,,,,,
3799,Kif9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14761999083067,1.79614888427526e-06,,,,,,,,,,,,
3800,Rom1,1,,,,,1.08407544259749,0.0015941857007872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801,Snhg17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08006791061079,2.07259432083051e-08,,,,,,,,,,,,
3802,Mfsd5,1,1.048078088,0.019717319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,Htatip2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99011197524977,0.0004350268348247,,,,,,
3804,Klhdc3,1,-0.5968919479,0.0275715227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,Gm10722,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6026170247,1.91878249979303e-10,,,,,,,,,,
3806,Dcn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7387866336063,4.1154298941169e-22,,,,,,,,
3807,Serf2,1,-1.8552968655,0.0253405128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,Rgs5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8350682015,4.59781114937853e-05,,,,,,,,,,
3810,Ift122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.811549343841,2.13303294898506e-08,,,,,,,,,,,,
3811,Glrx3,1,1.7886554598,0.0283336653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,Rragd,1,,,,,,,,,,,,,,,,,,,5.8785541412,9.335816893953281e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,Mblac2,1,,,,,,,,,,,0.6647862709,0.0454461521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3814,Samd12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78930545533792,0.0001936820251142
3815,Kdm5d,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463810133,0.0024093336,,,,,,,,,,,,,,
3816,Esrrg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53438955011383,8.91521784206536e-07,,,,,,,,,,,,
3817,Zscan22,1,,,,,,,-0.3356608556,6.18558671441229e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,Tmod1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.76166086823352,1.96157661824682e-06,,,,,,,,,,,,
3819,Arl2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642867487752997,0.0006596128292995
3820,Mrps24,1,-1.211377917,0.0269333581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,Ntf5,1,,,,,,,,,,,,,-1.09075097507761,0.0021103739751895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,Ivns1abp,1,,,,,,,,,,,,,,,-1.20966906415197,0.0003370055020389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,Zfhx4,1,,,,,8.15837498295773,2.86317746168846e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,Rpl14,1,-1.4079102638,0.0295080924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,Gm44164,1,,,,,,,,,,,,,,,-4.6101113126579,0.0004498161326698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,Eprs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.43667955919772,0.000623819350518,,
3827,Rab14,1,-1.0264175813,0.0153179182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,Pxn,1,-0.9849185761,0.012457772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,Tanc1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28551200901628,4.02660800892312e-08,,,,,,,,,,,,
3830,Gm38142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78030572925602,1.57744510599239e-11,,,,,,,,,,,,
3831,Gm49141,1,,,,,3.7142733084283,0.0005686080255969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,Bag2,1,,,,,,,,,,,,,,,,,,,,,,,-0.767851035958334,0.0176490358876255,,,,,,,,,,,,,,,,,,,,,,,,
3833,Herc1,1,,,,,,,,,,,,,,,,,,,-0.8577660572,2.48682385764719e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,mt-Rnr1,1,,,,,,,1.0469538681,3.42325411245506e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,Fam132a,1,-1.1119380601,0.0291356844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,Entpd5,1,,,,,,,,,,,0.7418951307,0.0471874441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,Asns,1,,,,,,,,,,,,,0.649664931806681,0.0001613757190394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,Zbtb14,1,,,,,,,,,,,,,-0.450007786595956,0.0006475771440596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,C76554,1,-2.2196827055,0.0245660748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,Gfi1,1,,,,,,,,,,,,,-0.959734318264183,1.22629723704136e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,Fxyd4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8906131401892,9.11782128260054e-08,,,,,,,,,,,,
3842,Vmn2r16,1,,,,,,,,,,,,,,,8.22239790602372,0.0004842976300672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,Gfm1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94148063735291,2.08741691935215e-08,,,,,,,,,,,,
3844,Tars2,1,-0.7158595191,0.0250400461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845,Pnpla6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39617307259347,6.244603426387141e-15,,,,,,,,,,,,
3846,Polg,1,-1.5627624888,0.0267403691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,Shroom4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25144938385313,1.82046499431504e-10,,,,,,,,,,,,
3848,2410018L13Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5515455769,4.38308380056774e-15,,,,,,,,,,
3849,Ptgdr2,1,,,,,,,,,,,,,,,,,,,-6.952552694,0.0002660832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,Zfp7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.80009293773454,7.64718716221714e-09,,,,,,,,,,,,
3851,Cherp,1,-1.5919442056,0.0178831383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3852,HNG_013134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20036863239053,1.84255875827935e-12,,,,,,,,
3853,4930427A07Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4522653246412,0.0005164694104448,,
3854,Gm48986,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3519019994658,1.74241840454357e-10,,,,,,,,,,,,
3855,Vps16,1,-1.517685532,0.0256267195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856,Atic,1,,,,,,,,,,,-1.1885402887,0.0147589869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,Alox15,1,,,,,,,,,,,,,-2.27222537215027,6.4107293930786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3858,Thap1,1,,,,,,,,,,,,,,,,,,,,,,,-0.599060999516672,0.0385928511620414,,,,,,,,,,,,,,,,,,,,,,,,
3859,Slc48a1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590036748164294,3.76825777759782e-07
3860,Slc1a5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.696617100717079,0.0005816577496549,,,,,,
3861,Tmem79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62748032326831,0.0006926729168861,,,,,,
3862,Gm32051,1,,,,,,,,,,,,,,,,,,,1.0662153683,0.0019144481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,Ago2,1,,,,,-0.615403529347309,1.65945948656375e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3864,HAG_023177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16778919059697,8.776337203940849e-28,,,,,,,,
3865,Ube2n,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.783514568705141,4.00509212618972e-07,,,,,,,,,,,,
3866,Efnb3,1,,,,,,,,,,,,,,,,,,,-5.9623645018,0.0016622513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,Igkv3-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2967721574,4.91684884996688e-27,,,,,,,,,,
3868,Cul4b,1,,,,,,,,,,,0.6979206464,0.049462847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,D630033O11Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7998081853,2.07157307789314e-05,,,,,,,,,,
3870,Slc2a13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4412062979,1.05444917969208e-05,,,,,,,,,,
3871,Senp2,1,1.589267103,0.0082467142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,Zbtb10,1,,,,,,,,,,,,,,,-3.21243709875736,1.223773877213e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,Parp1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.31259127073779,0.001056983523168,,
3874,A430105J06Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45053424672405,4.55111223717671e-06,,,,,,,,,,,,
3875,Il6ra,1,,,,,,,,,,,,,-0.878083328734554,0.001004035731236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,Ttyh3,1,,,,,,,,,,,,,,,,,,,-0.8095597925,0.0017808514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,Tmem41b,1,1.1526000885,0.0270484901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,Fbxo33,1,,,,,,,,,,,,,,,-1.96020300860855,1.69094153934176e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,Kansl2,1,-1.0210992536,0.0153179182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,Fbxo31,1,,,,,,,,,,,,,,,,,,,-1.4217351578,6.73355556795897e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,Gm10252,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.552910813,9.0392801107892e-05,,,,,,,,,,
3882,Chordc1,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.291456406743763,2.6670865873476e-84,,,,,,,,,,,,,,,,,,,,,,
3883,BC147527,1,-0.8044561317,0.0262398556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884,Smarca5,1,4.5265503526,0.0166175193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,Ctnnbl1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.777367893869583,0.0012864966470633,,,,,,
3886,Usp10,1,,,,,,,,,,,,,,,,,,,,,,,-1.04244135804167,0.0194296100592348,,,,,,,,,,,,,,,,,,,,,,,,
3887,Cbfb,1,1.36446704,0.027102928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,Tedc1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6023862417,8.12790069641338e-05,,,,,,,,,,
3889,Mroh2a,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8131824396,8.0109493010871e-07,,,,,,,,,,
3890,Uso1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325805717835799,0.0007167736903801
3891,Dync1i1,1,,,,,,,,,,,0.6042535081,0.033989685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892,Tcf7l2,1,1.8395828339,0.0189839078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893,2510017J16Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33063049436,3.87807466419759e-06,,,,,,,,,,,,
3894,Crem,1,1.0259003441,0.0262471437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895,Gm6934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7308927338,6.0816896616096e-07,,,,,,,,,,
3896,AK137397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11587615169543,1.21588520302925e-14,,,,,,,,
3897,Tlr6,1,,,,,1.14823042895484,0.0013094279928389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3898,Kat6a,1,0.6098190194,0.0267355039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899,Adgra3,1,,,,,,,,,,,,,,,,,,,,,,,0.634791984608329,0.0325326691947795,,,,,,,,,,,,,,,,,,,,,,,,
3900,Vars,1,-1.9546509501,0.0266652464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,Zfp970,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34012373873568,1.03014755097329e-06,,,,,,,,,,,,
3902,Golph3,1,2.8226377048,0.0204223604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,C78197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5562286322,2.82229005408566e-05,,,,,,,,,,
3904,Prr11,1,,,,,,,,,,,-0.6603069717,0.0486006211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,Gm50205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61566437860349,9.73575637105473e-07,,,,,,,,,,,,
3906,Tmem248,1,,,,,,,,,,,,,,,,,,,-1.1720251002,7.6236579859157e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907,Cept1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63341920756741,0.000339089571001,,,,,,
3908,Sgsm3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.20885164102,0.0007579837493907,,
3909,Tfcp2l1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11985781684268,2.09518044718293e-06,,,,,,,,,,,,
3910,Spnb1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.94899188192384,9.31544656361041e-58,,,,,,,,
3911,Nagk,1,-2.1298971663,0.0250400461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912,Ighv1-7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.806784333,6.9455405292608e-09,,,,,,,,,,
3913,Pdzd9,1,,,,,,,,,,,,,-6.42425949781366,0.0002890285251358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914,HNG_015204,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11745237944815,8.25311940738524e-13,,,,,,,,
3915,Ctnnb1,1,4.2879877,0.0157205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
